Time,Velocity,Projectile,Angle,Laminate,Residual Velcity
0.000480009,250,Round,0,S,-24.86318588
0.000540056,250,Round,0,S,-24.86299706
0.000600004,250,Round,0,S,-24.8627491
0.000660052,250,Round,0,S,-24.86274529
0.000720039,250,Round,0,S,-24.8627491
0.00078004,250,Round,0,S,-24.86260033
0.000840036,250,Round,0,S,-24.86258888
0.000900047,250,Round,0,S,-24.86253548
0.000960054,250,Round,0,S,-24.86648369
0.001020004,250,Round,0,S,-24.86650467
0.001080036,250,Round,0,S,-24.86791611
0.001140037,250,Round,0,S,-24.87116241
0.0012,250,Round,0,S,-24.87228584
0,300,Round,0,S,300
0.00006,300,Round,0,S,184.9203491
0.000120016,300,Round,0,S,141.7601013
0.000180013,300,Round,0,S,109.2185211
0.000240019,300,Round,0,S,82.96917725
0.000300022,300,Round,0,S,61.79646683
0.000360015,300,Round,0,S,46.16555405
0.000420022,300,Round,0,S,44.75787735
0.000480031,300,Round,0,S,44.75544357
0.000540036,300,Round,0,S,44.75552368
0.000600009,300,Round,0,S,44.75555801
0.000660006,300,Round,0,S,44.75561905
0.00072,300,Round,0,S,44.75575256
0.00078,300,Round,0,S,44.75568008
0.000840008,300,Round,0,S,44.75564957
0.000900004,300,Round,0,S,44.75563431
0.000960026,300,Round,0,S,44.75544739
0.001020027,300,Round,0,S,44.75551224
0.001080019,300,Round,0,S,44.75544739
0.001140003,300,Round,0,S,44.75546265
0.0012,300,Round,0,S,44.75327301
0,350,Round,0,S,350
0.00006,350,Round,0,S,230.8995819
0.000120005,350,Round,0,S,194.0082245
0.000180024,350,Round,0,S,179.8374481
0.000240031,350,Round,0,S,177.1721802
0.000300031,350,Round,0,S,177.180191
0.000360009,350,Round,0,S,177.1691132
0.000420021,350,Round,0,S,177.1735992
0.000480013,350,Round,0,S,177.1842041
0.000540023,350,Round,0,S,177.1702881
0.000600014,350,Round,0,S,177.1697693
0.00066,350,Round,0,S,177.1788025
0.000720017,350,Round,0,S,177.1827698
0.000780017,350,Round,0,S,177.1750946
0.000840027,350,Round,0,S,177.171814
0.000900037,350,Round,0,S,177.1724091
0.000960001,350,Round,0,S,177.1794891
0.001020017,350,Round,0,S,177.1811523
0.001080022,350,Round,0,S,177.1733093
0.001140027,350,Round,0,S,177.1732178
0.0012,350,Round,0,S,177.1728821
0,400,Round,0,S,400
0.00006,400,Round,0,S,273.9655457
0.00012,400,Round,0,S,249.5095367
0.000180006,400,Round,0,S,245.3746033
0.000240008,400,Round,0,S,245.3586273
0.000300031,400,Round,0,S,245.3446198
0.000360015,400,Round,0,S,245.3386383
0.000420001,400,Round,0,S,245.3578033
0.000480022,400,Round,0,S,245.339859
0.000540036,400,Round,0,S,245.3331451
0.000600028,400,Round,0,S,245.3474884
0.00066002,400,Round,0,S,245.3324432
0.000720012,400,Round,0,S,245.3459167
0.000780028,400,Round,0,S,245.3353424
0.000840015,400,Round,0,S,245.3540649
0.000900018,400,Round,0,S,245.3505096
0.000960022,400,Round,0,S,245.3410339
0.001020016,400,Round,0,S,245.3356476
0.001080032,400,Round,0,S,245.3386688
0.001140011,400,Round,0,S,245.337326
0.0012,400,Round,0,S,245.3460083
0,450,Round,0,S,450
0.00006,450,Round,0,S,314.9257813
0.000120017,450,Round,0,S,305.4582825
0.000180012,450,Round,0,S,305.472229
0.000240007,450,Round,0,S,305.4616699
0.000300028,450,Round,0,S,305.479126
0.000360026,450,Round,0,S,305.4567261
0.000420015,450,Round,0,S,305.501709
0.000480013,450,Round,0,S,305.4268188
0.000540011,450,Round,0,S,305.4651794
0.000600015,450,Round,0,S,305.5162354
0.000660016,450,Round,0,S,305.4350281
0.000720023,450,Round,0,S,305.4550476
0.000780018,450,Round,0,S,305.4996338
0.000840016,450,Round,0,S,305.471283
0.000900024,450,Round,0,S,305.4447632
0.000960005,450,Round,0,S,305.4549561
0.001020018,450,Round,0,S,305.4955139
0.001080004,450,Round,0,S,305.4825134
0.001140024,450,Round,0,S,305.440033
0.0012,450,Round,0,S,305.443573
0,500,Round,0,S,500
0.00006,500,Round,0,S,357.172699
0.000120017,500,Round,0,S,356.9944763
0.000180005,500,Round,0,S,357.0714722
0.00024,500,Round,0,S,357.0613708
0.000300012,500,Round,0,S,357.0203857
0.000360006,500,Round,0,S,357.0466003
0.000420002,500,Round,0,S,357.0249329
0.000480015,500,Round,0,S,357.0729065
0.00054,500,Round,0,S,357.0303345
0.000600017,500,Round,0,S,357.0308228
0.000660015,500,Round,0,S,357.0514832
0.000720006,500,Round,0,S,357.032959
0.000780007,500,Round,0,S,357.0469055
0.000840003,500,Round,0,S,357.0438232
0.000900008,500,Round,0,S,357.0378113
0.000960006,500,Round,0,S,357.0314941
0.001020016,500,Round,0,S,357.0520935
0.001080012,500,Round,0,S,357.0354004
0.001140006,500,Round,0,S,357.0154114
0.0012,500,Round,0,S,357.0394592
0,50,Pointed,30,S,50
0.00008,50,Pointed,30,S,31.74621201
0.000160002,50,Pointed,30,S,12.38231945
0.000240053,50,Pointed,30,S,5.16856432
0.000320058,50,Pointed,30,S,-16.61011505
0.000400061,50,Pointed,30,S,-20.6147728
0.000480041,50,Pointed,30,S,-20.61474419
0.000560059,50,Pointed,30,S,-20.61475372
0.000640007,50,Pointed,30,S,-20.61478806
0.000720021,50,Pointed,30,S,-20.61477852
0.000800038,50,Pointed,30,S,-20.61484146
0.000880056,50,Pointed,30,S,-20.61483574
0.000960005,50,Pointed,30,S,-20.61487007
0.001040008,50,Pointed,30,S,-20.61483955
0.001120027,50,Pointed,30,S,-20.61484909
0.001200045,50,Pointed,30,S,-20.61486244
0.001280063,50,Pointed,30,S,-20.61487579
0.001360015,50,Pointed,30,S,-20.61487579
0.001440034,50,Pointed,30,S,-20.61488533
0.001520052,50,Pointed,30,S,-20.61484909
0.0016,50,Pointed,30,S,-20.61487579
0,200,Pointed,30,S,200
0.00008,200,Pointed,30,S,119.616684
0.000160036,200,Pointed,30,S,43.68456268
0.000240036,200,Pointed,30,S,-0.109006025
0.000320045,200,Pointed,30,S,-28.43224907
0.000400004,200,Pointed,30,S,-28.43226624
0.000480027,200,Pointed,30,S,-28.43231392
0.000560019,200,Pointed,30,S,-28.43229675
0.000640044,200,Pointed,30,S,-28.43225479
0.000720047,200,Pointed,30,S,-28.43229485
0.00080001,200,Pointed,30,S,-28.43224716
0.000880049,200,Pointed,30,S,-28.43226624
0.00096005,200,Pointed,30,S,-28.43221664
0.001040037,200,Pointed,30,S,-28.43217278
0.001120003,200,Pointed,30,S,-28.43216133
0.001200006,200,Pointed,30,S,-28.43217278
0.001280005,200,Pointed,30,S,-28.43223572
0.001360024,200,Pointed,30,S,-28.43225861
0.001440051,200,Pointed,30,S,-28.43218613
0.00152001,200,Pointed,30,S,-28.43212891
0.0016,200,Pointed,30,S,-28.43212318
0,250,Pointed,30,S,250
0.00008,250,Pointed,30,S,153.3647156
0.000160018,250,Pointed,30,S,82.52432251
0.000240037,250,Pointed,30,S,41.48569489
0.000320028,250,Pointed,30,S,-7.601472855
0.000400028,250,Pointed,30,S,-22.77917671
0.000480023,250,Pointed,30,S,-22.92910385
0.000560044,250,Pointed,30,S,-22.92912865
0.00064002,250,Pointed,30,S,-22.92902946
0.000720053,250,Pointed,30,S,-22.92901039
0.00080002,250,Pointed,30,S,-22.92896652
0.000880042,250,Pointed,30,S,-22.92896652
0.000960001,250,Pointed,30,S,-22.92899323
0.001040017,250,Pointed,30,S,-22.92898178
0.001120033,250,Pointed,30,S,-22.92891884
0.001200045,250,Pointed,30,S,-22.92892075
0.001280008,250,Pointed,30,S,-22.92889595
0.001360015,250,Pointed,30,S,-22.92892265
0.001440031,250,Pointed,30,S,-22.92891121
0.001520045,250,Pointed,30,S,-22.92887878
0.0016,250,Pointed,30,S,-22.9289093
0,300,Pointed,30,S,300
0.00008,300,Pointed,30,S,191.2219696
0.000160013,300,Pointed,30,S,144.1910095
0.000240028,300,Pointed,30,S,115.3569183
0.000320022,300,Pointed,30,S,106.4181519
0.00040002,300,Pointed,30,S,106.4182663
0.000480028,300,Pointed,30,S,106.418335
0.000560018,300,Pointed,30,S,106.4183731
0.000640001,300,Pointed,30,S,106.418602
0.000720028,300,Pointed,30,S,106.4186325
0.000800012,300,Pointed,30,S,106.418808
0.000880004,300,Pointed,30,S,106.4187393
0.000960009,300,Pointed,30,S,106.4190598
0.001040013,300,Pointed,30,S,106.4191666
0.001120026,300,Pointed,30,S,106.4192734
0.001200001,300,Pointed,30,S,106.4191208
0.001280008,300,Pointed,30,S,106.4188538
0.001360022,300,Pointed,30,S,106.4190369
0.001440007,300,Pointed,30,S,106.4193268
0.001520023,300,Pointed,30,S,106.4192505
0.0016,300,Pointed,30,S,106.4190369
0,400,Pointed,30,S,400
0.00008,400,Pointed,30,S,289.9188538
0.000160009,400,Pointed,30,S,271.5016785
0.000240039,400,Pointed,30,S,271.4984436
0.000320035,400,Pointed,30,S,271.4986572
0.000400024,400,Pointed,30,S,271.4990845
0.000480031,400,Pointed,30,S,271.4995117
0.000560015,400,Pointed,30,S,271.4998779
0.00064005,400,Pointed,30,S,271.5004578
0.000720014,400,Pointed,30,S,271.4996033
0.000800012,400,Pointed,30,S,271.4994202
0.000880022,400,Pointed,30,S,271.4993591
0.000960046,400,Pointed,30,S,271.4995728
0.001040044,400,Pointed,30,S,271.5002747
0.001120009,400,Pointed,30,S,271.5004883
0.001200023,400,Pointed,30,S,271.5017395
0.001280042,400,Pointed,30,S,271.5019836
0.001360006,400,Pointed,30,S,271.5019836
0.001440026,400,Pointed,30,S,271.5020447
0.00152004,400,Pointed,30,S,271.5013123
0.0016,400,Pointed,30,S,271.5011292
0,450,Pointed,30,S,450
0.00008,450,Pointed,30,S,330.7160034
0.000160024,450,Pointed,30,S,322.4901123
0.000240036,450,Pointed,30,S,322.4832458
0.000320012,450,Pointed,30,S,322.4830017
0.000400049,450,Pointed,30,S,322.4835815
0.000480005,450,Pointed,30,S,322.4839478
0.000560039,450,Pointed,30,S,322.4859619
0.000640041,450,Pointed,30,S,322.4851074
0.000720016,450,Pointed,30,S,322.4850464
0.000800005,450,Pointed,30,S,322.4833679
0.000880038,450,Pointed,30,S,322.4836121
0.000960021,450,Pointed,30,S,322.4825439
0.001040033,450,Pointed,30,S,322.4823608
0.001120012,450,Pointed,30,S,322.4823303
0.001200039,450,Pointed,30,S,322.4816284
0.001280011,450,Pointed,30,S,322.4804077
0.001360002,450,Pointed,30,S,322.4803162
0.001440033,450,Pointed,30,S,322.4815063
0.001520042,450,Pointed,30,S,322.4826355
0.0016,450,Pointed,30,S,322.4833069
0,500,Pointed,30,S,500
0.000045,500,Pointed,30,S,387.4964905
0.00009,500,Pointed,30,S,370.8697815
0.000135043,500,Pointed,30,S,370.5015259
0.000180034,500,Pointed,30,S,370.4918518
0.000225041,500,Pointed,30,S,370.4844666
0.000270013,500,Pointed,30,S,370.4806213
0.000315043,500,Pointed,30,S,370.4719543
0.000360016,500,Pointed,30,S,370.4714661
0.000405013,500,Pointed,30,S,370.4711914
0.000450017,500,Pointed,30,S,370.4697571
0.000495011,500,Pointed,30,S,370.4703979
0.000540028,500,Pointed,30,S,370.4681396
0.000585034,500,Pointed,30,S,370.4671326
0.000630029,500,Pointed,30,S,370.4671631
0.000675001,500,Pointed,30,S,370.4670105
0.000720017,500,Pointed,30,S,370.4667664
0.000765025,500,Pointed,30,S,370.4673157
0.000810016,500,Pointed,30,S,370.4669189
0.000855035,500,Pointed,30,S,370.4674072
0.0009,500,Pointed,30,S,370.4658508
0,550,Pointed,30,S,550
0.000035,550,Pointed,30,S,436.4145508
0.00007,550,Pointed,30,S,418.3383789
0.000105006,550,Pointed,30,S,416.2334595
0.000140011,550,Pointed,30,S,416.2203674
0.000175006,550,Pointed,30,S,416.2163696
0.000210007,550,Pointed,30,S,416.215271
0.000245002,550,Pointed,30,S,416.2163391
0.000280005,550,Pointed,30,S,416.2153015
0.000315007,550,Pointed,30,S,416.2121277
0.000350009,550,Pointed,30,S,416.2079773
0.000385007,550,Pointed,30,S,416.2089539
0.000420007,550,Pointed,30,S,416.2045288
0.000455002,550,Pointed,30,S,416.2024231
0.000490012,550,Pointed,30,S,416.2014465
0.00052501,550,Pointed,30,S,416.1962585
0.000560007,550,Pointed,30,S,416.1975098
0.000595002,550,Pointed,30,S,416.1963501
0.000630005,550,Pointed,30,S,416.193573
0.000665006,550,Pointed,30,S,416.1930847
0.0007,550,Pointed,30,S,416.1925964
0,600,Pointed,30,S,600
0.000035,600,Pointed,30,S,475.1161499
0.00007,600,Pointed,30,S,459.7675781
0.000105004,600,Pointed,30,S,459.3653259
0.000140014,600,Pointed,30,S,459.3555298
0.000175016,600,Pointed,30,S,459.3553772
0.000210001,600,Pointed,30,S,459.3525696
0.000245004,600,Pointed,30,S,459.3483887
0.000280006,600,Pointed,30,S,459.3466492
0.000315008,600,Pointed,30,S,459.3445435
0.000350011,600,Pointed,30,S,459.3445435
0.000385013,600,Pointed,30,S,459.3445435
0.000420015,600,Pointed,30,S,459.3445435
0.000455001,600,Pointed,30,S,459.3445435
0.000490006,600,Pointed,30,S,459.3445435
0.000525001,600,Pointed,30,S,459.3445435
0.000560012,600,Pointed,30,S,459.3445435
0.000595007,600,Pointed,30,S,459.3445435
0.000630002,600,Pointed,30,S,459.3432007
0.000665014,600,Pointed,30,S,459.3432007
0.0007,600,Pointed,30,S,459.3432007
0,650,Pointed,30,S,650
0.000035,650,Pointed,30,S,514.473877
0.00007,650,Pointed,30,S,502.1739807
0.000105005,650,Pointed,30,S,501.968689
0.000140009,650,Pointed,30,S,501.9346619
0.000175007,650,Pointed,30,S,501.9258423
0.000210005,650,Pointed,30,S,501.9123535
0.000245004,650,Pointed,30,S,501.9036255
0.000280008,650,Pointed,30,S,501.8935852
0.000315012,650,Pointed,30,S,501.8918457
0.000350002,650,Pointed,30,S,501.8834534
0.000385006,650,Pointed,30,S,501.8833618
0.000420011,650,Pointed,30,S,501.8811646
0.000455001,650,Pointed,30,S,501.8811646
0.000490002,650,Pointed,30,S,501.8722839
0.000525008,650,Pointed,30,S,501.8722839
0.000560014,650,Pointed,30,S,501.8722839
0.000595005,650,Pointed,30,S,501.8722839
0.000630011,650,Pointed,30,S,501.8722839
0.000665003,650,Pointed,30,S,501.8722839
0.0007,650,Pointed,30,S,501.8721619
0,250,Flat,0,PB,250
0.00006,250,Flat,0,PB,85.61766815
0.000120007,250,Flat,0,PB,36.82348633
0.000180017,250,Flat,0,PB,10.57080173
0.000240017,250,Flat,0,PB,-25.91511345
0.000300023,250,Flat,0,PB,-29.16553497
0.000360016,250,Flat,0,PB,-29.16553497
0.000420025,250,Flat,0,PB,-29.1656208
0.000480021,250,Flat,0,PB,-29.16557693
0.000540024,250,Flat,0,PB,-29.16555977
0.000600001,250,Flat,0,PB,-29.16550827
0.000660004,250,Flat,0,PB,-29.16550636
0.000720008,250,Flat,0,PB,-29.16550446
0.000780011,250,Flat,0,PB,-29.16544533
0.000840014,250,Flat,0,PB,-29.16545677
0.000900017,250,Flat,0,PB,-29.16546249
0.000960021,250,Flat,0,PB,-29.16547012
0.001020024,250,Flat,0,PB,-29.16550255
0.001080001,250,Flat,0,PB,-29.16544151
0.001140004,250,Flat,0,PB,-29.16548157
0.0012,250,Flat,0,PB,-29.1653347
0,300,Flat,0,PB,300
0.00006,300,Flat,0,PB,107.8784714
0.000120013,300,Flat,0,PB,52.24200058
0.000180023,300,Flat,0,PB,20.43722916
0.000240015,300,Flat,0,PB,-16.72641182
0.000300026,300,Flat,0,PB,-30.99282455
0.000360013,300,Flat,0,PB,-30.84001923
0.000420019,300,Flat,0,PB,-30.84010315
0.000480003,300,Flat,0,PB,-30.84014893
0.000540005,300,Flat,0,PB,-30.84005737
0.000600009,300,Flat,0,PB,-30.84012222
0.000660011,300,Flat,0,PB,-30.84015465
0.000720023,300,Flat,0,PB,-30.84019661
0.000780014,300,Flat,0,PB,-30.84016991
0.000840009,300,Flat,0,PB,-30.84018707
0.000900017,300,Flat,0,PB,-30.84013748
0.00096001,300,Flat,0,PB,-30.84021187
0.00102002,300,Flat,0,PB,-30.84010315
0.001080004,300,Flat,0,PB,-30.84002304
0.001140026,300,Flat,0,PB,-30.83996964
0.0012,300,Flat,0,PB,-30.83999634
0,350,Flat,0,PB,350
0.00006,350,Flat,0,PB,186.1439209
0.000120019,350,Flat,0,PB,185.464859
0.000180003,350,Flat,0,PB,185.4689484
0.000240024,350,Flat,0,PB,185.4718323
0.000300018,350,Flat,0,PB,185.4713898
0.000360009,350,Flat,0,PB,185.3546143
0.000420024,350,Flat,0,PB,184.9083252
0.000480003,350,Flat,0,PB,183.5348206
0.000540012,350,Flat,0,PB,170.857666
0.000600001,350,Flat,0,PB,166.653244
0.000660005,350,Flat,0,PB,162.104538
0.000720005,350,Flat,0,PB,157.751358
0.00078002,350,Flat,0,PB,153.4792328
0.000840016,350,Flat,0,PB,149.2914124
0.000900017,350,Flat,0,PB,145.2993469
0.000960021,350,Flat,0,PB,142.208252
0.001020009,350,Flat,0,PB,140.1795197
0.001080006,350,Flat,0,PB,139.1026001
0.001140017,350,Flat,0,PB,138.9070892
0.0012,350,Flat,0,PB,138.9079132
0,400,Flat,0,PB,400
0.00006,400,Flat,0,PB,248.8457031
0.000120012,400,Flat,0,PB,248.7765808
0.000180009,400,Flat,0,PB,248.7756195
0.00024,400,Flat,0,PB,248.4630432
0.000300021,400,Flat,0,PB,247.3830719
0.000360006,400,Flat,0,PB,246.2482452
0.000420008,400,Flat,0,PB,243.2544708
0.000480018,400,Flat,0,PB,228.5252686
0.000540003,400,Flat,0,PB,224.6712494
0.000600015,400,Flat,0,PB,223.7206726
0.000660011,400,Flat,0,PB,222.9365845
0.00072,400,Flat,0,PB,222.1010437
0.000780016,400,Flat,0,PB,221.8563232
0.000840016,400,Flat,0,PB,221.6331024
0.000900011,400,Flat,0,PB,221.210968
0.000960013,400,Flat,0,PB,221.1089935
0.00102,400,Flat,0,PB,221.1082458
0.001080013,400,Flat,0,PB,221.107666
0.001140001,400,Flat,0,PB,221.107132
0.0012,400,Flat,0,PB,221.1069183
0,450,Flat,0,PB,450
0.00006,450,Flat,0,PB,297.0061951
0.000120018,450,Flat,0,PB,297.0057068
0.000180011,450,Flat,0,PB,297.005127
0.000240007,450,Flat,0,PB,296.8566284
0.000300012,450,Flat,0,PB,295.2248535
0.000360004,450,Flat,0,PB,293.4448242
0.000420017,450,Flat,0,PB,293.4442444
0.000480017,450,Flat,0,PB,293.443573
0.000540006,450,Flat,0,PB,293.4432678
0.000600003,450,Flat,0,PB,293.4440308
0.000660006,450,Flat,0,PB,293.4439697
0.000720016,450,Flat,0,PB,293.4436951
0.000780004,450,Flat,0,PB,293.4427185
0.000840005,450,Flat,0,PB,293.4425354
0.000900022,450,Flat,0,PB,293.4420776
0.000960019,450,Flat,0,PB,293.4416199
0.001020009,450,Flat,0,PB,293.4419861
0.001080005,450,Flat,0,PB,293.441864
0.00114001,450,Flat,0,PB,293.4420471
0.0012,450,Flat,0,PB,293.4423828
0,500,Flat,0,PB,500
0.00006,500,Flat,0,PB,335.0867615
0.000120014,500,Flat,0,PB,335.0842896
0.000180002,500,Flat,0,PB,335.084198
0.00024001,500,Flat,0,PB,335.0432434
0.000300004,500,Flat,0,PB,335.0308838
0.000360003,500,Flat,0,PB,335.0291138
0.000420003,500,Flat,0,PB,335.0253906
0.000480007,500,Flat,0,PB,335.0095825
0.000540011,500,Flat,0,PB,334.9977417
0.000600018,500,Flat,0,PB,334.8325806
0.000660013,500,Flat,0,PB,334.7095642
0.000720017,500,Flat,0,PB,334.6546936
0.000780019,500,Flat,0,PB,334.5157471
0.000840019,500,Flat,0,PB,334.3672485
0.000900015,500,Flat,0,PB,334.3671265
0.000960006,500,Flat,0,PB,334.3670654
0.001020001,500,Flat,0,PB,334.3675842
0.001080004,500,Flat,0,PB,334.3676147
0.001140006,500,Flat,0,PB,334.3669128
0.0012,500,Flat,0,PB,334.3673706
0,200,Round,45,S,200
0.00005,200,Round,45,S,143.0990753
0.000100048,200,Round,45,S,88.37580109
0.000150001,200,Round,45,S,44.3320694
0.000200048,200,Round,45,S,24.29178619
0.000250035,200,Round,45,S,-9.973136902
0.000300024,200,Round,45,S,-34.80222321
0.000350044,200,Round,45,S,-34.80651093
0.000400027,200,Round,45,S,-34.80657196
0.000450053,200,Round,45,S,-34.80653763
0.000500007,200,Round,45,S,-34.80654907
0.000550046,200,Round,45,S,-34.80656052
0.000600047,200,Round,45,S,-34.80664063
0.000650018,200,Round,45,S,-34.80671692
0.000700034,200,Round,45,S,-34.80670547
0.000750003,200,Round,45,S,-34.80673981
0.000800046,200,Round,45,S,-34.80671692
0.000850031,200,Round,45,S,-34.80674362
0.00090005,200,Round,45,S,-34.80673218
0.000950021,200,Round,45,S,-34.8067131
0.001,200,Round,45,S,-34.80674362
0,250,Round,45,S,250
0.00005,250,Round,45,S,176.9247284
0.000100036,250,Round,45,S,127.2501526
0.000150001,250,Round,45,S,88.46276855
0.000200027,250,Round,45,S,56.64278412
0.000250052,250,Round,45,S,19.31946373
0.000300018,250,Round,45,S,-21.94472694
0.000350028,250,Round,45,S,-28.27942657
0.000400024,250,Round,45,S,-28.28104782
0.000450049,250,Round,45,S,-28.28108978
0.000500037,250,Round,45,S,-28.28111839
0.000550043,250,Round,45,S,-28.28112602
0.00060001,250,Round,45,S,-28.28116417
0.00065003,250,Round,45,S,-28.28124809
0.000700002,250,Round,45,S,-28.28122139
0.000750023,250,Round,45,S,-28.28124809
0.000800006,250,Round,45,S,-28.28118324
0.000850031,250,Round,45,S,-28.2811985
0.00090003,250,Round,45,S,-28.28125763
0.000950011,250,Round,45,S,-28.28120995
0.001,250,Round,45,S,-28.28119087
0,300,Round,45,S,300
0.00005,300,Round,45,S,210.5876312
0.000100024,300,Round,45,S,167.8865356
0.000150055,300,Round,45,S,125.0764771
0.00020004,300,Round,45,S,95.4319458
0.000250033,300,Round,45,S,71.86196136
0.000300013,300,Round,45,S,54.37189865
0.000350041,300,Round,45,S,47.45809555
0.000400015,300,Round,45,S,46.78267288
0.000450041,300,Round,45,S,46.78214264
0.000500041,300,Round,45,S,46.7821579
0.000550009,300,Round,45,S,46.78226089
0.000600041,300,Round,45,S,46.78229523
0.000650033,300,Round,45,S,46.78227997
0.000700017,300,Round,45,S,46.78234482
0.000750021,300,Round,45,S,46.78235245
0.000800024,300,Round,45,S,46.78227234
0.000850023,300,Round,45,S,46.78225708
0.000900041,300,Round,45,S,46.782341
0.000950051,300,Round,45,S,46.78222656
0.001,300,Round,45,S,46.78224182
0,350,Round,45,S,350
0.00005,350,Round,45,S,244.3901672
0.00010005,350,Round,45,S,208.0686035
0.000150004,350,Round,45,S,179.761795
0.000200016,350,Round,45,S,171.1876831
0.000250033,350,Round,45,S,171.1614532
0.000300025,350,Round,45,S,171.1618652
0.000350048,350,Round,45,S,171.1622925
0.000400012,350,Round,45,S,171.162262
0.000450014,350,Round,45,S,171.1620331
0.000500042,350,Round,45,S,171.1613922
0.000550009,350,Round,45,S,171.1610718
0.000600001,350,Round,45,S,171.1613617
0.000650042,350,Round,45,S,171.1611481
0.000700042,350,Round,45,S,171.1608887
0.000750033,350,Round,45,S,171.1605225
0.000800007,350,Round,45,S,171.1605072
0.000850002,350,Round,45,S,171.1608582
0.000900035,350,Round,45,S,171.1609802
0.00095001,350,Round,45,S,171.1611786
0.001,350,Round,45,S,171.1615448
0,400,Round,45,S,400
0.00005,400,Round,45,S,277.1660156
0.000100061,400,Round,45,S,251.7068939
0.000150001,400,Round,45,S,240.9315643
0.000200001,400,Round,45,S,240.9305115
0.000250021,400,Round,45,S,240.9307098
0.00030002,400,Round,45,S,240.9306946
0.000350059,400,Round,45,S,240.9305267
0.000400001,400,Round,45,S,240.9300995
0.000450006,400,Round,45,S,240.9299774
0.000500063,400,Round,45,S,240.9303894
0.000550026,400,Round,45,S,240.930191
0.0006,400,Round,45,S,240.9302521
0.000650044,400,Round,45,S,240.9300537
0.000700002,400,Round,45,S,240.9293671
0.000750048,400,Round,45,S,240.9296722
0.000800033,400,Round,45,S,240.9295502
0.000850032,400,Round,45,S,240.9292908
0.000900053,400,Round,45,S,240.9290009
0.000950055,400,Round,45,S,240.9285431
0.001,400,Round,45,S,240.9281769
0,450,Round,45,S,450
0.0000501,450,Round,45,S,313.3894653
0.000100024,450,Round,45,S,300.0498657
0.000150035,450,Round,45,S,298.8360901
0.000200021,450,Round,45,S,298.8363342
0.000250026,450,Round,45,S,298.8364258
0.00030004,450,Round,45,S,298.8363647
0.000350004,450,Round,45,S,298.8363037
0.000400024,450,Round,45,S,298.8363037
0.000450047,450,Round,45,S,298.8363037
0.000500019,450,Round,45,S,298.8363342
0.000550012,450,Round,45,S,298.8363647
0.000600001,450,Round,45,S,298.8364563
0.000650048,450,Round,45,S,298.8364563
0.000700042,450,Round,45,S,298.8364563
0.000750036,450,Round,45,S,298.8364563
0.00080003,450,Round,45,S,298.8364563
0.000850024,450,Round,45,S,298.8364563
0.000900018,450,Round,45,S,298.8364563
0.000950024,450,Round,45,S,298.836853
0.001,450,Round,45,S,298.8368835
0,500,Round,45,S,500
0.00003,500,Round,45,S,385.7999878
0.00006,500,Round,45,S,350.6005859
0.00009,500,Round,45,S,347.6329346
0.00012002,500,Round,45,S,347.6156006
0.000150018,500,Round,45,S,347.6156006
0.000180022,500,Round,45,S,347.6156006
0.000210019,500,Round,45,S,347.6156006
0.000240017,500,Round,45,S,347.6156006
0.000270001,500,Round,45,S,347.6156006
0.000300012,500,Round,45,S,347.6156006
0.000330023,500,Round,45,S,347.6156006
0.000360005,500,Round,45,S,347.6156006
0.000390016,500,Round,45,S,347.6156006
0.000420027,500,Round,45,S,347.6156006
0.000450009,500,Round,45,S,347.6156006
0.00048002,500,Round,45,S,347.6156006
0.000510025,500,Round,45,S,347.6156006
0.000540009,500,Round,45,S,347.6156006
0.000570022,500,Round,45,S,347.6156006
0.0006,500,Round,45,S,347.6156006
0,550,Round,45,S,550
0.00003,550,Round,45,S,421.9547424
0.00006,550,Round,45,S,390.8863525
0.00009,550,Round,45,S,390.2060242
0.000120002,550,Round,45,S,390.2445679
0.000150004,550,Round,45,S,390.3756409
0.000180007,550,Round,45,S,390.4048767
0.00021001,550,Round,45,S,390.4048767
0.000240012,550,Round,45,S,390.4057007
0.000270015,550,Round,45,S,390.5004883
0.000300017,550,Round,45,S,390.7339172
0.00033002,550,Round,45,S,390.9850464
0.000360022,550,Round,45,S,391.1682129
0.000390002,550,Round,45,S,391.3271179
0.000420005,550,Round,45,S,391.446991
0.000450007,550,Round,45,S,391.5429382
0.00048001,550,Round,45,S,391.627655
0.000510009,550,Round,45,S,391.677887
0.000540021,550,Round,45,S,391.728241
0.00057001,550,Round,45,S,391.7851563
0.0006,550,Round,45,S,391.8440857
0,600,Round,45,S,600
0.00003,600,Round,45,S,458.0558167
0.00006,600,Round,45,S,430.8854065
0.00009,600,Round,45,S,431.1925659
0.000120007,600,Round,45,S,431.5467529
0.000150007,600,Round,45,S,431.883667
0.00018,600,Round,45,S,432.134613
0.000210001,600,Round,45,S,432.288208
0.000240005,600,Round,45,S,432.4096375
0.000270002,600,Round,45,S,432.5073547
0.000300001,600,Round,45,S,432.5077209
0.000330005,600,Round,45,S,432.5097046
0.000360001,600,Round,45,S,432.5123291
0.000390005,600,Round,45,S,432.5124207
0.00042,600,Round,45,S,432.5138245
0.000450002,600,Round,45,S,432.5126953
0.000480005,600,Round,45,S,432.5137024
0.000510002,600,Round,45,S,432.5136719
0.000540007,600,Round,45,S,432.5149231
0.000570002,600,Round,45,S,432.51297
0.0006,600,Round,45,S,432.5140686
0,700,Round,45,S,700
0.00003,700,Round,45,S,532.3322144
